date,redd_id,reach,fish_on_redd,age,run,redd_measured,redd_width,redd_length,pre_redd_depth,redd_pit_depth,redd_tail_depth,redd_substrate_class,tail_substrate_class,pre_redd_substrate_class,velocity
2012-10-23,Redd_0970,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-24,Redd_0971,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2012-10-09,Redd_0971,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2012-10-23,Redd_0971,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2012-09-24,Redd_0972,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2012-10-09,Redd_0972,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2012-10-23,Redd_0972,R1,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2012-09-24,Redd_0973,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-09,Redd_0973,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-23,Redd_0973,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-24,Redd_0974,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-11,Redd_0974,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-24,Redd_0974,R1,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-09-24,Redd_0975,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-09,Redd_0975,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-23,Redd_0975,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-09-24,Redd_0976,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-09,Redd_0976,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-23,Redd_0976,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2013-09-24,Redd_1280,R2,TRUE,2,spring,TRUE,113.00006102,240.0001296,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2013-10-22,Redd_1280,R2,TRUE,3,spring,TRUE,113.00006102,240.0001296,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2013-09-24,Redd_1281,R2,FALSE,2,spring,TRUE,76.00004104,136.00007344,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2013-10-22,Redd_1281,R2,FALSE,2,spring,TRUE,76.00004104,136.00007344,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2013-09-24,Redd_1278,R2,FALSE,2,spring,TRUE,77.00004158,217.00011718000002,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-22,Redd_1278,R2,FALSE,2,spring,TRUE,77.00004158,217.00011718000002,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-24,Redd_1282,R2,FALSE,2,spring,TRUE,55.0000297,149.00008046000002,NA,NA,NA,NA,very coarse sand,NA,NA
2013-10-22,Redd_1282,R2,FALSE,2,spring,TRUE,55.0000297,149.00008046000002,NA,NA,NA,NA,very coarse sand,NA,NA
2013-09-24,Redd_1283,R2,FALSE,2,spring,TRUE,67.00003618,132.00007128,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2013-10-22,Redd_1283,R2,FALSE,2,spring,TRUE,67.00003618,132.00007128,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2013-09-24,Redd_1284,R2,FALSE,2,spring,TRUE,90.0000486,245.0001323,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2013-10-22,Redd_1284,R2,FALSE,3,spring,TRUE,90.0000486,245.0001323,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2013-09-24,Redd_1279,R2,FALSE,2,spring,TRUE,60.0000324,128.00006912,NA,NA,NA,NA,very coarse sand,NA,NA
2013-10-22,Redd_1279,R2,FALSE,3,spring,TRUE,60.0000324,128.00006912,NA,NA,NA,NA,very coarse sand,NA,NA
2014-09-24,Redd_1375,R3,FALSE,2,spring,TRUE,26.00001404,60.0000324,20.000010800000002,24.000012959999996,19.00001026,very fine gravel,very fine gravel,very coarse sand,1
2014-09-24,Redd_1376,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2014-09-24,Redd_1377,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,NA,very fine gravel,NA
2012-09-25,Redd_1004,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1005,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very coarse sand,very fine gravel,NA
2012-10-10,Redd_1005,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very coarse sand,very fine gravel,NA
2012-10-25,Redd_1005,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very coarse sand,very fine gravel,NA
2012-09-25,Redd_1006,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1007,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1007,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very fine gravel,very fine gravel,NA
2012-10-26,Redd_1007,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1008,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1009,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-10,Redd_1009,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-26,Redd_1009,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-09-25,Redd_1010,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-25,Redd_1011,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1011,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-26,Redd_1011,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1012,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1013,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2012-09-25,Redd_1014,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-09-25,Redd_1015,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1016,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-25,Redd_1017,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1018,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-09-25,Redd_1019,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1020,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1020,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-25,Redd_1020,R2,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1021,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-09-25,Redd_1022,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very fine gravel,NA,NA
2012-09-25,Redd_1023,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-09-25,Redd_1024,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-09-25,Redd_1025,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-09-25,Redd_1026,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very coarse sand,very fine gravel,NA
2012-09-25,Redd_1027,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1028,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1029,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1030,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1031,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1032,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-10,Redd_1032,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-25,Redd_1032,R2,TRUE,4,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-25,Redd_1033,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-09-25,Redd_1034,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1035,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1036,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1037,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-25,Redd_1038,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-10,Redd_1038,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-25,Redd_1038,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-25,Redd_1039,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1040,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,medium gravel,NA
2012-10-10,Redd_1040,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,medium gravel,NA
2012-10-25,Redd_1040,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,medium gravel,NA
2012-09-25,Redd_1041,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-25,Redd_1042,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-10,Redd_1042,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-25,Redd_1042,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-09-25,Redd_1043,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-25,Redd_1044,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-10,Redd_1044,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-25,Redd_1044,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-09-25,Redd_1045,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-09-25,Redd_1046,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-10,Redd_1046,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-26,Redd_1046,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-09-25,Redd_1047,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-25,Redd_1048,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1048,R4,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-26,Redd_1048,R4,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-25,Redd_1287,R3,TRUE,2,spring,TRUE,42.00002268,171.00009234,NA,NA,NA,fine sand,very fine gravel,fine sand,NA
2013-10-23,Redd_1287,R3,TRUE,2,spring,TRUE,42.00002268,171.00009234,NA,NA,NA,fine sand,very fine gravel,fine sand,NA
2013-09-25,Redd_1285,R3,FALSE,2,spring,TRUE,76.00004104,264.00014256,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-23,Redd_1285,R3,FALSE,3,spring,TRUE,76.00004104,264.00014256,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-25,Redd_1286,R3,FALSE,2,spring,TRUE,77.00004158,207.00011178,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-23,Redd_1286,R3,FALSE,2,spring,TRUE,77.00004158,207.00011178,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-25,Redd_1288,R3,FALSE,2,spring,TRUE,39.00002106,188.00010152,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-23,Redd_1288,R3,FALSE,4,spring,TRUE,39.00002106,188.00010152,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2011-09-26,Redd_0870,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-26,Redd_0871,R1,FALSE,2,spring,TRUE,260.0001404,286.00015443999996,26.00001404,34.00001836,12.000006479999998,very fine gravel,very fine gravel,NA,2
2011-09-26,Redd_0872,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-26,Redd_0873,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-26,Redd_0874,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-26,Redd_0875,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-26,Redd_0876,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-26,Redd_0877,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-26,Redd_0878,R1,FALSE,2,spring,TRUE,105.0000567,314.00016956,7.000003780000001,15.0000081,5.0000027000000005,very fine gravel,very fine gravel,very fine gravel,2
2011-09-26,Redd_0879,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-26,Redd_0880,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2012-09-26,Redd_1049,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1049,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-26,Redd_1049,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-09-26,Redd_1050,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1050,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-11-06,Redd_1050,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-26,Redd_1051,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-10-10,Redd_1051,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-11-06,Redd_1051,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-09-26,Redd_1052,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1052,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-11-06,Redd_1052,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-09-26,Redd_1053,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1053,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-11-06,Redd_1053,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-26,Redd_1289,R4,FALSE,2,spring,TRUE,80.00004320000001,143.00007722,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-24,Redd_1289,R4,FALSE,5,spring,TRUE,80.00004320000001,143.00007722,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-26,Redd_1292,R4,FALSE,2,spring,TRUE,107.00005778,177.00009558,NA,NA,NA,very coarse sand,very fine gravel,very fine gravel,NA
2013-10-24,Redd_1292,R4,FALSE,3,spring,TRUE,107.00005778,177.00009558,NA,NA,NA,very coarse sand,very fine gravel,very fine gravel,NA
2013-09-26,Redd_1290,R4,FALSE,2,spring,TRUE,68.00003672,98.00005292,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2013-10-24,Redd_1290,R4,FALSE,3,spring,TRUE,68.00003672,98.00005292,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2013-09-26,Redd_1291,R4,TRUE,2,spring,TRUE,58.00003132,92.00004968,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2013-10-24,Redd_1291,R4,TRUE,3,spring,TRUE,58.00003132,92.00004968,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2010-09-27,Redd_0778,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0778,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0778,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-27,Redd_0779,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0779,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0779,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-27,Redd_0780,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0780,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0780,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-27,Redd_0781,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0781,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0781,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-27,Redd_0782,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0782,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0782,R1,FALSE,5,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-27,Redd_0783,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0783,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0783,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-27,Redd_0784,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0784,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0784,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0881,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0882,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0883,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0884,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0885,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0886,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0887,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0888,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0889,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0890,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0891,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0892,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0893,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0894,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-27,Redd_0895,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2012-09-27,Redd_1054,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-12,Redd_1054,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-26,Redd_1054,R5,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-09-27,Redd_1055,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-12,Redd_1055,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-26,Redd_1055,R5,FALSE,5,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2005-09-28,Redd_0344,R2,FALSE,2,spring,TRUE,85.00004589999999,220.0001188,14.000007559999998,20.000010800000002,13.00000702,very fine gravel,very coarse sand,very fine gravel,2
2005-09-28,Redd_0345,R2,FALSE,2,spring,TRUE,82.00004428000001,210.0001134,11.00000594,17.00000918,9.00000486,very fine gravel,very fine gravel,very fine gravel,2
2005-09-28,Redd_0346,R2,FALSE,2,spring,TRUE,75.0000405,170.00009179999998,23.000012419999997,25.0000135,7.000003780000001,very coarse sand,very coarse sand,NA,0
2005-09-28,Redd_0347,R2,FALSE,1,spring,TRUE,207.00011178,137.00007398,8.00000432,27.00001458,31.00001674,very fine gravel,very fine gravel,very fine gravel,1
2005-09-28,Redd_0348,R2,FALSE,2,spring,TRUE,112.00006048000002,288.00015552,12.000006479999998,20.000010800000002,10.000005400000001,very coarse sand,very coarse sand,NA,2
2005-09-28,Redd_0349,R3,TRUE,1,spring,TRUE,77.00004158,161.00008694,22.00001188,25.0000135,7.000003780000001,fine sand,very fine gravel,very fine gravel,1
